fips,unemp
06001,95.74678536102867
06005,83.01886792452832
06009,83.01886792452832
06011,83.00180831826403
06013,84.47058823529413
06017,82.97872340425533
06019,99.6560619088564
06021,87.21649484536084
06029,91.78423236514523
06031,108.60655737704919
06033,88.67924528301889
06039,111.0659072416599
06041,83.80952380952381
06045,93.66515837104072
06047,99.03691813804173
06053,78.65961199294532
06055,89.00804289544236
06057,82.97872340425533
06065,90.73294018534119
06067,88.39080459770115
06069,78.83597883597884
06073,85.60411311053986
06077,95.1364175563464
06079,94.5080091533181
06083,85.93350383631713
06085,98.78277153558055
06087,94.27917620137302
06095,68.93939393939394
06097,83.80952380952381
06099,100.80645161290323
06107,114.31159420289856
06113,63.73626373626373
16001,110.38062283737024
16027,110.38062283737024
16039,110.38062283737024
16073,110.38062283737024
16075,110.38062283737024
16087,110.38062283737024
26021,141.4826498422713
26027,141.5481832543444
26077,141.5481832543444
26159,141.5481832543444
36009,89.55650929899858
36013,89.57142857142857
36029,90.71117561683599
36063,90.81632653061223
36069,75.48076923076923
36097,74.4645799011532
36099,74.46102819237149
36101,75.04132231404958
36103,86.17511520737328
36111,86.17511520737328
36117,74.46102819237149
36123,74.46102819237149
39007,122.14854111405838
39085,122.0159151193634
39093,121.75066312997349
41003,118.52791878172589
41005,121.15869017632241
41027,124.28571428571425
41029,115.0442477876106
41033,115.0442477876106
41039,117.88413098236776
41043,118.06615776081424
41047,118.9873417721519
41049,124.81927710843372
41053,119.08396946564885
41059,110.08547008547009
41065,124.58233890214797
41067,118.73417721518989
41071,119.33842239185752
42049,121.97368421052633
42071,121.8421052631579
53001,106.26262626262626
53005,109.8993288590604
53007,106.85483870967741
53011,124.28571428571425
53017,107.25806451612902
53021,106.16570327552988
53025,106.68016194331985
53029,106.27530364372471
53035,105.30864197530863
53037,106.68016194331985
53039,124.28571428571425
53045,105.30864197530863
53047,106.47773279352228
53053,105.30864197530863
53055,106.27530364372471
53057,106.27530364372471
53059,124.28571428571425
53071,110.62394603709949
53077,105.30864197530863
