fips,unemp
29001,
29003,
29005,
29007,
29009,
29011,
29013,
29015,
29017,
29019,
29021,
29023,76.55613728912158
29025,
29027,
29031,
29033,
29037,
29039,
29041,
29045,
29047,
29049,
29051,
29053,
29055,
29057,
29061,
29063,
29065,
29067,
29069,76.55613728912158
29071,
29073,
29075,
29079,
29081,
29083,
29085,
29087,
29089,
29095,
29097,
29099,
29101,
29103,
29105,
29107,
29109,
29111,
29113,
29115,
29117,
29121,
29123,
29125,
29127,
29129,
29131,
29133,
29135,
29137,
29139,
29141,
29143,
29145,
29147,
29151,
29155,
29157,
29159,
29163,
29165,
29171,
29173,
29175,
29177,
29181,77.35668025905494
29183,
29185,
29186,
29187,
29195,
29197,
29199,
29201,
29205,
29207,
29211,
29217,
29219,
29223,
29227,
31001,88.52970134558583
31003,
31011,94.84383965898846
31015,
31017,
31019,82.50355618776672
31021,
31023,81.20555914673561
31025,
31027,
31029,71.21941016523739
31031,
31033,
31035,88.01498127340825
31037,85.82301028256822
31039,73.14008794759042
31041,
31043,73.14008794759042
31047,76.29358110987981
31049,
31051,73.14008794759042
31053,81.20555914673561
31055,
31057,68.38046272493573
31059,
31061,84.83705898195531
31063,64.15022400152512
31065,
31067,
31069,
31073,
31077,96.28062179539351
31079,87.69356153219233
31081,87.14297273242173
31083,74.37122509690795
31085,64.61570120382756
31087,
31089,
31093,85.12931034482759
31095,
31097,
31099,80.8609656777196
31101,
31103,
31107,
31109,
31111,
31115,
31119,93.45106696100073
31121,85.89753998538603
31125,92.61950904392765
31127,
31129,87.67077361495262
31131,
31133,
31135,
31137,
31139,
31141,92.64216759957814
31143,85.29960269196464
31145,
31147,
31151,
31153,
31155,
31159,82.33666910747701
31163,85.41986033043773
31167,93.5204831075567
31169,
31173,
31175,93.08897833347608
31177,
31179,73.14008794759042
31181,87.79989790709546
31185,86.45909945248019
34033,
35005,113.41439107036078
35009,109.03671164104173
35013,118.2795698924731
35015,89.01441371250488
35023,118.2795698924731
35025,89.71338829996076
35029,118.2795698924731
35037,100.72609300169937
35041,108.96057347670252
35059,82.55052661542842
37001,
37003,
37007,
37013,
37015,
37017,
37019,
37021,
37023,
37025,
37027,
37029,
37031,
37033,
37035,
37037,
37041,
37045,
37047,
37049,
37051,
37053,
37057,
37059,
37061,
37065,
37067,
37069,
37071,
37073,
37077,
37079,
37081,
37083,
37085,
37091,
37093,
37095,
37097,
37101,
37103,
37105,
37107,
37109,
37117,
37119,
37123,
37125,
37127,
37129,
37131,
37133,
37135,
37137,
37139,
37141,
37143,
37145,
37147,
37149,
37151,
37153,
37155,
37157,
37159,
37161,
37163,
37165,
37167,
37169,
37171,
37177,
37179,
37181,
37183,
37185,
37187,
37191,
37193,
37195,
37197,
38081,
40003,93.79608691377446
40007,79.03576368306659
40009,
40011,
40013,
40015,
40017,
40021,
40023,
40025,104.09956076134699
40027,
40029,
40031,
40033,
40035,
40037,
40039,
40041,
40043,82.56589393458242
40045,80.05330053300533
40047,
40049,
40051,
40053,
40055,
40057,
40059,80.90714066809684
40061,
40063,
40065,
40069,
40071,
40073,
40075,
40079,
40081,
40083,
40085,
40087,
40089,
40091,
40093,
40095,
40097,
40101,
40103,
40105,
40107,
40109,
40111,
40113,
40115,
40117,
40119,
40121,
40125,
40129,102.82548476454294
40131,
40133,
40135,
40137,
40139,93.10122501611863
40141,
40143,
40145,
40147,
40149,
40151,96.16169865251123
40153,100.20876826722336
42133,
45001,
45003,
45005,
45007,
45017,
45021,
