fips,unemp
01001,-29.69999999999999
01003,
01005,-9.840000000000032
01007,-1.129999999999967
01009,-15.510000000000048
01011,-23.079999999999984
01013,-21.129999999999995
01015,-7.660000000000025
01017,-19.289999999999992
01019,
01021,-28.939999999999998
01023,-25.139999999999986
01025,-41.37999999999997
01027,-19.289999999999992
01029,4.090000000000003
01031,-5.639999999999986
01033,-17.289999999999992
01035,
01039,-6.5800000000000125
01041,-19.600000000000023
01043,-16.67999999999995
01045,3.1599999999999966
01047,-29.74000000000001
01049,-4.4599999999999795
01051,-32.860000000000014
01053,
01055,-8.699999999999989
01057,-22.22
01059,-22.660000000000025
01061,-7.590000000000003
01063,-20.099999999999994
01065,-20.659999999999997
01067,-19.840000000000003
01069,-19.17999999999998
01071,-5.440000000000026
01075,-24.22999999999999
01077,-16.630000000000024
01079,-19.49000000000001
01081,-5.419999999999959
01083,-10.509999999999991
01085,-29.69999999999999
01087,-14.769999999999982
01089,-7.360000000000042
01091,-24.210000000000008
01093,-23.269999999999982
01095,-10.800000000000011
01097,
01099,
01101,-29.69999999999999
01103,-20.090000000000003
01105,-29.579999999999984
01107,-22.28
01109,-14.840000000000003
01111,-19.289999999999992
01113,-5.210000000000008
01115,
01117,-5.210000000000008
01119,-26.200000000000017
01121,-19.289999999999992
01123,-19.289999999999992
01125,-20.939999999999998
01129,-23.370000000000005
01131,-29.789999999999992
01133,-20.090000000000003
04003,-4.539999999999992
04009,-34.150000000000006
04013,-30.74999999999997
04021,-34.98999999999998
05001,-11.75
05003,-8.159999999999997
05007,
05011,-12.370000000000033
05017,1.4300000000000352
05019,-15.060000000000002
05021,-15.330000000000013
05029,-25.010000000000005
05031,-19.490000000000038
05033,-23.36
05035,-19.50999999999999
05037,-24.019999999999982
05041,-14.439999999999998
05043,-12.370000000000033
05045,-12.550000000000011
05047,-27.090000000000018
05055,-17.930000000000007
05057,-3.7299999999999898
05059,-17.559999999999974
05063,-16.68999999999997
05067,-13.129999999999995
05069,-17.580000000000013
05071,-22.069999999999993
05073,-3.7299999999999898
05075,-32.78999999999999
05077,-31.090000000000003
05079,-18.309999999999974
05081,-30.370000000000005
05083,-27.299999999999983
05085,-12.55000000000004
05091,-40.80000000000001
05093,-7.21999999999997
05095,-17.82000000000002
05105,-7.269999999999982
05107,-9.130000000000024
05111,-8.449999999999989
05115,-29.609999999999985
05117,-8.850000000000023
05119,-14.009999999999991
05121,-29.659999999999997
05123,-22.23999999999998
05131,-24.58
05133,-13.330000000000013
05145,-15.77000000000001
05147,-22.019999999999982
05149,-25.650000000000006
06007,-45.03000000000003
06011,5.460000000000036
06013,-12.400000000000006
06019,14.120000000000005
06021,6.399999999999977
06029,-10.539999999999992
06031,0.5900000000000034
06039,12.909999999999997
06047,-3.2299999999999898
06065,-10.139999999999986
06067,-29.660000000000025
06077,-8.919999999999959
06095,-17.74000000000001
06099,-0.30000000000001137
06101,-37.03999999999999
06103,-45.03000000000003
06107,0.18999999999999773
06113,-1.960000000000008
06115,-32.73000000000002
08001,-1.8000000000000114
08005,-1.5
08009,-3.3400000000000034
08011,-27.02222222222221
08013,-5.740000000000009
08017,7.6200000000000045
08025,-4.279999999999973
08029,6.880000000000024
08031,-1.8000000000000114
08039,11.439999999999998
08061,0.160000000000025
08063,-15.830000000000013
08067,7.599999999999994
08069,-11.81000000000003
08073,6.8300000000000125
08075,3.069999999999993
08077,6.880000000000024
08085,6.880000000000024
08087,-8.750000000000028
08089,-2.150000000000034
08095,-6.920000000000016
08099,-20.72000000000004
08101,-13.460000000000008
08115,-10.910000000000025
08121,11.81000000000003
08123,20.349999999999937
08125,7.140000000000043
09001,
09003,
09005,
09007,
09009,
09011,
09013,
09015,
10001,19.49000000000001
10003,18.819999999999965
10005,16.47
12001,28.480000000000018
12007,33.76000000000002
12013,-2.8500000000000227
12023,20.69999999999999
12029,19.170000000000016
12033,-4.8300000000000125
12035,35.420000000000016
12039,-9.519999999999982
12041,25.02000000000004
12047,16.24000000000001
12059,-1.2900000000000205
12063,-2.190000000000026
12065,6.19999999999996
12067,19.03
12073,-11.119999999999976
12075,28.44999999999996
12077,-2.8500000000000227
12079,11.919999999999987
12089,17.319999999999993
12091,-4.8300000000000125
12107,34.859999999999985
12109,35.420000000000016
12113,-4.8300000000000125
12121,16.420000000000016
12125,24.109999999999985
12129,4.939999999999969
12131,8.680000000000007
12133,-3.299999999999983
13001,-15.590000000000003
13003,-21.400000000000006
13005,-13.189999999999998
13007,2.549999999999983
13009,8.390000000000015
13011,-7.389999999999958
13013,0.4800000000000182
13015,
13017,-17.610000000000014
13019,-22.389999999999986
13021,-4.360000000000014
13023,1.9599999999999795
13025,0.37000000000000455
13027,2.009999999999991
13029,-10.579999999999984
13031,-13.220000000000027
13033,-16.25999999999999
13035,3.630000000000024
13037,-10.70999999999998
13043,-20.919999999999987
13045,-6.269999999999982
13047,
13049,-10.75
13051,-13.030000000000001
13055,
13057,
13061,-21.339999999999975
13065,2.0200000000000102
13069,-21.960000000000008
