fips,unemp
06001,-0.4300000000000015
06005,-0.7199999999999993
06009,-0.7199999999999993
06011,-0.9399999999999995
06013,-0.6599999999999993
06017,-0.7199999999999989
06019,-0.040000000000000924
06021,-0.6199999999999992
06029,-0.9900000000000002
06031,1.0500000000000007
06033,-0.5399999999999991
06039,1.3600000000000012
06041,-0.6800000000000002
06045,-0.28000000000000025
06047,-0.120000000000001
06053,-1.2100000000000009
06055,-0.4099999999999997
06057,-0.7199999999999989
06065,-1.0999999999999996
06067,-1.0100000000000007
06069,-1.2000000000000002
06073,-0.5599999999999996
06077,-0.40999999999999837
06079,-0.23999999999999932
06083,-0.5500000000000003
06085,-0.12999999999999723
06087,-0.2499999999999991
06095,-2.46
06097,-0.6800000000000002
06099,0.08999999999999986
06107,1.58
06113,-2.9699999999999998
16001,0.6000000000000005
16027,0.6000000000000005
16039,0.6000000000000005
16073,0.6000000000000005
16075,0.6000000000000005
16087,0.6000000000000005
26021,2.63
26027,2.630000000000001
26077,2.630000000000001
26159,2.630000000000001
36009,-0.7299999999999995
36013,-0.7300000000000004
36029,-0.6400000000000006
36063,-0.6300000000000008
36069,-1.5300000000000002
36097,-1.5500000000000007
36099,-1.5399999999999991
36101,-1.5099999999999998
36103,-0.8999999999999995
36111,-0.8999999999999995
36117,-1.5399999999999991
36123,-1.5399999999999991
39007,1.6700000000000017
39085,1.6600000000000001
39093,1.6400000000000006
41003,0.73
41005,0.8399999999999999
41027,1.0199999999999987
41029,0.5099999999999993
41033,0.5099999999999993
41039,0.71
41043,0.71
41047,0.75
41049,1.0299999999999994
41053,0.75
41059,0.5900000000000007
41065,1.0299999999999994
41067,0.7400000000000002
41071,0.7600000000000007
42049,1.67
42071,1.6600000000000001
53001,0.3099999999999996
53005,0.5899999999999999
53007,0.33999999999999897
53011,1.0199999999999987
53017,0.35999999999999943
53021,0.3200000000000003
53025,0.33000000000000007
53029,0.3100000000000005
53035,0.42999999999999794
53037,0.33000000000000007
53039,1.0199999999999987
53045,0.42999999999999794
53047,0.3200000000000003
53053,0.42999999999999794
53055,0.3100000000000005
53057,0.3100000000000005
53059,1.0199999999999987
53071,0.6299999999999999
53077,0.42999999999999794
