fips,unemp
13005,-56.09999999999991
13007,164.5
13015,
13017,-87.90000000000009
13019,-26.90000000000009
13021,-3.599999999999909
13023,124.70000000000005
13025,-65.60000000000002
13027,-16.0
13029,49.299999999999955
13031,49.299999999999955
13033,118.29999999999995
13037,93.20000000000005
13043,11.599999999999909
13051,27.40000000000009
13055,
13061,147.5999999999999
13065,-69.5
13069,-71.5
13071,33.700000000000045
13075,47.5
13079,
13081,50.200000000000045
13087,261.1
13091,32.200000000000045
13093,42.90000000000009
13095,93.59999999999991
13099,164.29999999999995
13101,
13103,27.40000000000009
13105,-50.09999999999991
13107,9.200000000000045
13109,58.0
13115,
13119,-48.799999999999955
13125,-35.0
13129,
13131,130.9000000000001
13141,-56.90000000000009
13147,
13151,6.7999999999999545
13153,30.40000000000009
13155,-68.79999999999995
13161,-39.200000000000045
13163,-28.299999999999955
13165,168.70000000000005
13167,-58.799999999999955
13171,6.7999999999999545
13173,-63.299999999999955
13175,43.299999999999955
13177,103.79999999999995
13179,39.40000000000009
13183,4.099999999999909
13185,-25.0
13189,-28.299999999999955
13193,-71.90000000000009
13197,96.70000000000005
13201,244.0
13205,125.79999999999995
13207,
13209,60.5
13211,-57.59999999999991
13219,-62.0
13225,20.0
13229,19.0
13231,-518.2
13233,
13235,152.20000000000005
13239,182.0999999999999
13243,174.20000000000005
13245,-7.599999999999909
13249,90.79999999999995
13251,95.20000000000005
13253,318.9000000000001
13255,6.7999999999999545
13259,147.29999999999995
13261,105.40000000000009
13267,35.39999999999998
13269,33.700000000000045
13271,88.29999999999995
13273,64.90000000000009
13275,28.299999999999955
13277,-12.099999999999909
13279,62.60000000000002
13283,9.600000000000023
13287,-38.799999999999955
13289,93.5
13293,
13297,-57.59999999999991
13299,-81.0
13301,-38.299999999999955
13303,-44.299999999999955
13305,42.200000000000045
13307,65.40000000000009
13309,88.70000000000005
13315,-6.0
13319,33.200000000000045
13321,45.299999999999955
20007,-122.59999999999991
20015,
20025,-9.5
20033,4.2999999999999545
20035,
20047,-135.20000000000005
20057,
20067,125.5
20069,
20077,-96.29999999999995
20079,-54.0
20081,241.29999999999995
20095,-64.0
20097,-24.09999999999991
20113,-67.09999999999991
20115,
20119,63.0
20129,219.20000000000005
20151,-204.5
20155,-67.09999999999991
20159,-105.20000000000005
20173,-50.299999999999955
20175,219.20000000000005
20185,-103.79999999999995
20187,112.5
20189,219.20000000000005
20191,-42.09999999999991
22009,
22015,-443.29999999999995
22017,
22021,-115.0
22025,-93.0
22029,-120.79999999999995
22031,-321.4000000000001
22035,-36.799999999999955
22039,
22041,-288.29999999999995
22043,
22059,
22065,
22067,-72.59999999999991
22069,
22073,-111.20000000000005
22077,-127.5
22079,
22081,
22083,-119.29999999999995
22097,
22107,
22123,-48.799999999999955
28001,
28003,
28007,-84.5
28009,82.0
28011,
28013,
28015,-60.59999999999991
28017,-151.20000000000005
28019,-162.70000000000005
28021,
28025,-164.5
28027,27.59999999999991
28029,
28031,-41.5
28033,19.700000000000045
28035,
28039,
28041,
28043,22.0
28049,
28051,-89.79999999999995
28053,-82.5
28055,
28057,39.0
28059,
28063,
28065,-41.5
28067,-93.90000000000009
28071,
28077,
28079,-163.9000000000001
28081,39.0
28083,28.09999999999991
28087,-171.0999999999999
28089,-89.79999999999995
28093,67.29999999999995
28095,-156.29999999999995
28097,
28103,-174.5999999999999
28105,-174.5999999999999
28107,87.40000000000009
28109,
28111,
28115,
28117,
28119,68.90000000000009
28121,-89.70000000000005
28123,-89.70000000000005
28125,-130.20000000000005
28127,-32.700000000000045
28129,-90.90000000000009
28133,11.5
28135,50.5
28137,
28139,
28141,
28143,3.400000000000091
28145,
28149,
28151,-33.799999999999955
28155,-167.0999999999999
28157,-120.79999999999995
28159,-174.5999999999999
28161,
28163,-58.5
29023,229.5
29069,52.09999999999991
29133,46.90000000000009
29143,50.700000000000045
29155,73.40000000000009
29201,229.79999999999995
29207,234.20000000000005
35005,-390.70000000000005
35009,-350.1
35013,-591.9000000000001
35015,-421.0
35023,69.40000000000009
35025,-443.4
35029,-111.70000000000005
35037,52.0
35041,-330.1
35051,-228.20000000000005
37007,
37013,
37015,
37017,
37019,
37025,
37029,
37031,
37037,
37041,
37045,
37047,
37049,
37051,
37053,
37057,
37061,
37065,
37069,
37071,
37073,
37077,
37079,
37083,
37085,
37091,
37093,
37095,
37097,
37101,
37103,
37105,
37107,
37109,
37117,
37123,
37127,
37131,
37133,
37137,
37139,
37141,
37143,
37147,
37153,
37155,
37159,
37161,
37163,
37165,
37167,
37177,
37179,
37183,
37185,
37187,
37191,
37195,
40003,-123.79999999999995
40005,-511.5
40007,-16.5
40009,-808.9000000000001
40011,-211.5999999999999
40013,
40015,-219.0999999999999
40017,-229.79999999999995
40025,-149.20000000000005
40027,-191.20000000000005
40029,-209.5
40031,-225.29999999999995
40033,-115.20000000000005
40039,-189.9000000000001
40043,-195.0999999999999
40047,-395.9000000000001
40049,-168.0
40051,-174.20000000000005
40053,
40055,-638.6
40057,-889.0
